alcohol_content,bitterness,darkness,fruitiness,is_yummy
4.840631547399173,0.613605471289796,5.025643848494268,0.32180540101466515,1
5.307833319998518,0.047568967626846814,5.0687767548735465,0.0,0
5.007833621062923,0.5502594009477678,1.1865047940159248,0.22211365078130385,1
5.072021362232559,0.2669862758693844,3.9927930229757456,0.09415114671034079,1
4.566381874705191,0.6173075405169842,1.4875555950604906,0.3030195371932175,1
4.7570613324842075,0.3970832669397828,5.985756193183473,0.15898956770918315,1
4.40738534829837,0.03318624353519134,0.8188670710876542,0.01053142098572401,0
4.955681548047879,0.6415503043841695,1.6175381805961155,0.3301250932059537,1
4.58482376813671,0.4219172266876728,0.23756845448481878,0.24403062309419654,0
3.9309215069754164,0.3270098092783109,0.9714012518445981,0.19557843399924657,0
4.590340912802551,0.23567158483036815,3.5433021824481505,0.11669653639590963,0
4.191984205715052,0.284019561353523,0.0,0.15114772925632444,0
5.1225546806970925,0.11342187629488548,5.488928311662474,0.06635560089486242,0
4.721759494617157,0.16300725436328456,0.8420719432776125,0.05335121040347565,0
4.622211029966211,0.41104223142501534,0.304561498446297,0.25426664729579085,0
5.065190107335466,0.643053741073461,1.245457069581504,0.2954764472105271,1
5.462479282102972,0.7639267693097677,2.506357569734699,0.3572912202305075,1
4.420849869481265,0.11420736197072845,1.8530627911594815,0.02636796134336992,0
4.67544766651655,0.301723846240396,4.28169589280863,0.15094832048755014,1
4.046559083647533,0.4776889516947808,1.095264775333837,0.2322798015856411,0
4.617166000001592,0.337911159806104,1.578835966529656,0.16201429357107208,0
5.172274119174623,0.3433863102613367,1.1217718948775388,0.13578271039596604,0
4.67959370429732,0.7054348723639295,1.003470985678755,0.2951007893633523,1
4.6800922854829725,0.4282490135227799,1.2176055365079277,0.20074718083976076,0
4.79471085270498,0.6703379430294519,1.4237510706970324,0.35774074373301723,1
4.199465017172973,0.40874117854161685,0.5947782592829464,0.22041509931635278,0
5.036475620760048,0.38280311665200634,3.7573747680006377,0.09897472345079157,1
4.240815642975383,0.3795951052695677,1.584887865267162,0.1996436559855703,0
4.104266559005804,0.754832317621603,1.8646162932461017,0.3749272948041052,1
5.955271950305143,0.472760046113485,1.9991276011874115,0.1927970579618826,1
4.98317523010529,0.8661370675955977,2.3706684447207085,0.43574664814905756,1
4.509953778515362,0.4583230690382618,1.4851345330271808,0.27020802534520166,0
4.191210697097752,0.7567853166583525,2.9236114339056494,0.3950996281152609,1
5.329559139055562,0.6619411759361196,2.0550563610527584,0.2923050543743978,1
5.166125995203706,0.5364986608111579,2.253131791853733,0.25318904485167365,1
4.59438474272691,0.7616673852176574,1.4864124460326167,0.4046063729708171,1
4.730567376218068,0.5345209194180712,1.1911564886630865,0.24605730405079188,0
4.762543146721715,0.0,4.043995028073375,0.0,0
4.1430577924979834,0.411563204810532,0.9985628230735674,0.23966166912305636,0
4.345766346534506,0.0,0.8024204648287228,0.0,0
5.172993400965355,0.22218830113025712,5.748861822774689,0.09896961604538806,1
4.469778556290719,0.6738095363428506,2.4590004632485933,0.41625456925954196,1
4.046520364556802,0.4000741149605301,1.82052037782371,0.16088280718235612,0
4.965806133711146,0.6625802599737914,2.099141384037398,0.32000685164555664,1
4.144977253167137,0.6210891841387731,0.5241747232890076,0.31874940024630416,0
4.823315231814945,0.44887887283739536,6.015971140725851,0.1749183566103195,1
4.906388587562084,0.6691350950342738,5.311077311186159,0.32252667345812835,1
4.726634398501471,0.572168101641073,0.7534170348024252,0.296596959732397,0
5.035716247239326,0.17253469401135463,0.4605954194893581,0.09354888110378162,0
4.656122960907108,0.6650444778237858,1.213101753597787,0.33232593091849927,1
4.532253215388526,0.24309285395325853,1.1709900780105893,0.1706458553843593,0
4.5481700270263286,0.35051282319248217,1.5200813270585067,0.16635694194128298,0
4.544499673315782,0.5823111626250053,2.527342346549343,0.2783103914311418,1
5.162578589631654,0.614862787719731,1.477061055883044,0.24743046052131112,1
4.833893948466684,0.4961369907583564,0.9995962008002728,0.22391460736794325,0
5.201258407476643,0.15679491187635336,5.84583580728226,0.07296585562057499,1
4.603930765210922,0.47282590878285413,0.9708263445456841,0.21275381720720982,0
4.603943096291582,0.09891530879189667,4.1528854641124,0.06608491797358101,0
4.795552958702048,0.4436748439508389,0.6079313839173401,0.22375244606996852,0
5.159345641279677,0.6136975296529912,4.554829163314185,0.30534864943287343,1
4.561281065512087,0.5933699020227752,0.491884817563506,0.28311675455192037,0
4.858803424114389,0.4169188244168133,0.07179097643198618,0.19309164353191527,0
4.085811984189673,0.2446484787062544,0.611969769181219,0.10146647587424222,0
5.171840173189125,0.05280306940336196,4.4509853922092635,0.0,0
5.115758607885608,0.6961892798977378,4.043821057185001,0.32605536421884057,1
5.085350419288209,0.486853546336555,5.015973827326527,0.24679709938835026,1
4.3198612462128505,0.2590047464223112,1.154713686918549,0.14532238128566197,0
5.168156694425987,0.0,6.783746670214148,0.0,0
4.978405009681262,0.5037225973696902,1.280704335008831,0.23950347235929043,1
3.8486282091608666,0.5526212249568543,1.8300476294328427,0.2076186617273654,0
4.308005982589171,0.7439184700173093,2.1805418626352737,0.33468264287662725,1
4.363814544453978,0.4573974281269594,2.5959150222700083,0.21934356321947363,1
4.625553295316216,0.45293323256791906,1.2160535870940745,0.24649510626022303,0
4.707846517812675,0.9493856301576735,5.0227601205456,0.4361219247047203,1
5.1126106922283165,0.4427692610767287,2.213164799520718,0.21751733214280122,1
4.60928479903003,0.6376651795556787,1.027718365004111,0.32769378785075054,0
4.710526306181503,0.2710327631241003,5.383522540258733,0.11745721932861511,1
4.0795300112706485,0.4336978380178236,2.487949151427727,0.19233745918230466,0
4.605129058111356,0.7601899482475778,1.605996776548976,0.37216610462852995,1
4.371416854212889,0.6226218192806234,1.85797988323771,0.29002244385015075,1
5.434897537102555,0.472781421666591,2.5246878138368154,0.2477352543763147,1
3.0739927869088666,0.5852858802739863,1.3831206466392183,0.3340952590708193,0
4.909845795201322,0.7665146563150838,4.010605026778202,0.351613397463848,1
4.84513192909015,0.581672310388011,1.842956749063554,0.2723736611732113,1
4.900828313053719,0.6653422059874929,1.7455916185052236,0.32526151279694,1
4.634559678927071,0.6672875756788887,1.2191607621866463,0.311065566721715,1
4.823549773751897,0.5032027034617681,4.297722594026217,0.2534546207985205,1
4.474506146095889,0.5841120645799285,0.7604261637577064,0.3387673697858851,0
4.892453851234189,0.6551675425119934,0.859914801408614,0.30156606586187107,1
4.838508735352406,0.5901184463380091,1.2248343973170162,0.29919372001737354,1
4.381397524835694,0.4406914509768374,0.8780128358335912,0.2258747735576792,0
5.055874712104957,0.8386616196544887,4.97094334604903,0.4015155221891465,1
4.770088117078503,0.6948718746783935,1.3880781978340127,0.29230412038591214,1
4.774709340281737,0.2645424543344852,5.168429257636191,0.08607468420271679,1
4.191280620314244,0.7697354729181265,1.578044065829824,0.3940464458074636,1
4.853249202324078,0.6800569657440807,4.083833447063415,0.29297950054293903,1
4.437962064064607,0.6288943759822643,0.8729770534803768,0.29020102015961524,0
4.504904439526312,0.47264257254125747,0.6111727188374334,0.25717031431866155,0
5.562901132616611,0.4405639757648828,4.630057186153164,0.21421739785462282,1
4.37061279127637,0.4567571575150522,2.7737203212968105,0.19420161798633928,1
4.719156751007688,0.5293899317968175,2.1084907262969574,0.2845009597958012,1
4.84253866308871,0.6076025253085623,2.1090451829330648,0.3284034641632646,1
4.494993896764446,0.3153933646261785,2.3684834523116383,0.13692811176282682,0
4.498538989655989,0.2722753812273845,1.0664183839677048,0.14534888928495834,0
5.068665705417685,0.48824944012414856,4.323381343302478,0.2162727486173279,1
4.865208486999369,0.1938215491306018,5.106044037270964,0.0732068319690718,0
3.972672401465571,0.7255428513391833,2.4894392808604544,0.3940302502214902,1
4.90123166810269,0.07999736294548318,4.966178511756134,0.0,0
4.56067954985581,0.5375683290763328,2.0265477783797627,0.34853453455478267,1
4.603978447522283,0.6166512813874571,2.2102873385283703,0.2799316604659404,1
4.339934550564419,0.43280513151332706,0.22213809621469172,0.2518510378435503,0
3.7020242965507277,0.6389595903795741,0.9351643596715498,0.347234387569838,0
4.893455619931949,0.1417888727685175,4.571465686065213,0.0,0
5.1808768713522095,0.4836884737541486,2.8343889436467387,0.24239641267978107,1
4.226749985901371,0.4964192508653471,1.6403129889417911,0.252673982836009,0
4.55643190158,0.35005777018377504,1.3876678793025259,0.16516465866368535,0
4.626124655609614,0.5421125679086513,1.396807439992644,0.2492380956502293,0
5.092224833463654,0.0,4.191398820258551,0.0,0
4.899161690503445,0.06652174305298111,2.4166000367303986,0.038209064428316356,0
4.6373683941628165,0.5321289055396973,1.8798898050732875,0.28113915432496656,1
4.818183076830263,0.4765695643174707,1.4128324252706563,0.19492621347795533,0
5.012838107956776,0.631055749648945,1.7745121853110915,0.29032982541467794,1
4.554763737504229,0.186022064864044,3.8238218629564296,0.11818085254069624,0
4.96476911294815,0.37092463621663724,1.4396690807525316,0.1687125166123709,0
4.718207372012776,0.4868836646441811,0.7744738527949387,0.26517537230700333,0
4.774682735043103,0.7221175297437538,6.038951894040884,0.33967037395810634,1
5.000278495791397,0.9080130731524192,5.4310499028656265,0.4019055761771045,1
4.889297359211636,0.2387601176878235,3.754621532504591,0.11762273322277964,0
4.810937613328119,0.3810033226801038,1.181885833126207,0.21623715341479488,0
4.9924149023506175,0.5591369578682278,2.2259862755638298,0.2942212847540804,1
5.367914710211372,0.12357486223202266,5.604502580379269,0.056792446768252375,0
3.994965937342651,0.5587634812053074,1.8403826747530576,0.2873699969411529,0
5.378326999718162,0.4764212463533557,6.945111274463346,0.18975624847850997,1
5.861736899569884,0.5545087584614576,1.2503202867274583,0.24201488418423583,1
4.614829612591471,0.36961720942834875,1.543106516259006,0.14877686662777231,0
5.2360940115732095,0.0,4.485126680342484,0.0,0
4.970486555999896,0.2755490180517884,3.1029197403019912,0.16301556981305673,1
4.838438710861519,0.2830581361303845,0.07443655867224641,0.18115103463052531,0
5.035163956721139,0.6871975345655572,2.3390476693886395,0.30907673455365375,1
4.810421102223883,0.28129112970061493,6.044227396773092,0.11990680447427275,1
5.198248613997871,0.46097449753248476,0.11584346696500614,0.2544099847227109,0
4.963190339015616,0.36040104810011586,4.51581571458163,0.1667319172121065,1
4.909282109125601,0.6243517088496764,2.351187760990865,0.32191904068577526,1
4.568357036564035,0.654626004922445,1.063442238215604,0.34143876546676705,0
5.105198628130764,0.3439224253246719,3.4289867526500304,0.13561404366971222,1
5.263433328468439,0.44785028245546454,5.015493883879213,0.1780178734826449,1
4.758970880748969,0.557415284097465,1.3358428046209858,0.2672495100254132,1
5.513982007981979,0.17004283678951662,4.093205422998805,0.09921637664659594,1
4.845636289892032,0.6479722440790142,2.317108711651902,0.3118738071546832,1
5.563767886924553,0.0,4.1861225213935995,0.0,0
5.067743257403525,0.7032498154561616,0.9781300010856299,0.3120069748811195,1
4.948453070151432,0.0,6.316242444294877,0.0,0
4.74084596392849,0.2635240367311634,4.71345739338376,0.0609712737811886,1
5.035461544615761,0.6058776943442449,1.8012594375973703,0.32170378351626094,1
4.4229026867133285,0.17267100324009121,7.221284532316514,0.05475057375428598,0
5.657109757110298,0.5721022713297903,3.5259449184102984,0.29474951437123503,1
4.289039546501086,0.15252146459233518,1.3754041289935612,0.013465117317590203,0
4.159774751257268,0.7978215960527519,0.9163704549579377,0.42597055742310314,0
4.299087895098071,0.6341034975312067,2.406091569614599,0.2548070096422226,1
5.0588989984364385,0.10530799017153161,4.3327005180292995,0.08776585741923709,0
4.639916190491344,0.0,0.6556991418389866,0.0,0
4.9975086119771195,0.24850742666247208,3.284170399408201,0.07858500101380661,1
4.107873728881993,0.6994387358673055,2.25209918283752,0.29952091677912224,1
4.059556896306028,0.15698590840532628,1.9293918457562773,0.07147363426185585,0
4.382073864861225,0.5786039405321955,2.7204889653844395,0.21829954866951934,1
4.587160266365657,0.6381790196024549,5.889957040926497,0.31272559116570514,1
3.9329826512265056,0.6253760290712681,1.9161158098193238,0.30784043674344974,0
5.129053078389958,0.725591918749949,4.220478412365592,0.36050652849014675,1
4.142898096352629,0.715511774814554,1.6154553665134486,0.28718912881369235,0
4.311055333806914,0.10406369947107241,1.1383423597056943,0.009246826738128607,0
4.2170069884183645,0.6123372486100588,0.653603679321312,0.35395339325672037,0
4.284702598577564,1.0801696364991726,1.1929680418002442,0.5353145832327985,1
4.850163438262958,0.6400127381084793,1.5543330429420243,0.36523001055142135,1
4.638962265614758,0.1361812037670117,1.0664624096053654,0.044245900694067454,0
4.178136247285695,0.6566818791299842,2.7480810469926924,0.31129706374659255,1
4.039905740141564,0.7649263559531958,3.126262945032247,0.37830534473887345,1
